FixedEffect,P
-1.0337229809028834,0.026399642610906885
-0.8240300160792958,0.03211137246016075
-0.3794944766180236,0.3353265822359145
-0.7264717041110963,0.06753069084586912
-0.5318231491384658,0.15156543978520212
-0.9672099142962224,0.020521724758909458
-0.6371003018045874,0.08329114978213867
-0.42585157319196704,0.2455110743555142
-0.3715786807813528,0.2913258048267744
-0.2920837352508572,0.48167141302845545
-0.10554114989237354,0.7710664222665251
-1.3833654144119665,0.0025353938556706623
-0.33694785096029345,0.3893704388998786
0.03588485210278693,0.9203192349703615
-0.9323736947610316,0.0506306859824825
-0.42026021808983666,0.26168458749088175
-0.9606086989956174,0.01053392828323615
-0.5279726801768138,0.23509468093532657
-0.417980298069244,0.22954794382172888
-0.5436411169475744,0.1323502839441261
-1.0936341273171706,0.007324767678429071
-1.0082139689983396,0.015967888422368712
-0.05941990283870193,0.8913537596101159
-0.6272126585845674,0.1140808557447863
-0.9102842909375829,0.05081701760200404
-1.2068354587573187,0.0042872323589228665
-0.5863617037623623,0.13183552687969613
-0.3325166622626469,0.34878146227423257
-0.25489860188069247,0.524214712394822
-1.0578277648030447,0.021237133784497392
-0.4691859949913455,0.1961428888796922
-1.1034651009786203,0.00901534427746564
-0.6936893003400042,0.0625040335945523
-1.4279500156488627,0.006010392811418856
-0.6920916497132121,0.06145861354857564
-0.8599908810071096,0.038540128220787104
0.34831423854137655,0.33622097363125536
-0.7201313454544644,0.08667973186382509
-1.0003497286129925,0.010977524007691742
-0.9550453097045413,0.028804006767313806
-0.8961925262221192,0.031086154805847564
-0.3004906762694727,0.42126003538817797
-1.450073306454497,0.007939534173115067
-0.4775115957935859,0.20312878146464294
-0.015464622023620832,0.9686434717383731
-0.2929923496388957,0.43786166043796504
0.0014505348104920052,0.9967173979844132
-0.1979665914871697,0.5735337693025655
-1.1550051114845081,0.010769306883368681
-1.1620304626899214,0.013612978697017868
-0.4549678826840546,0.22546892119109016
-1.105628159187568,0.021999117588025734
-0.07249182239557875,0.861024566229264
-0.6112741308847043,0.09994195017907842
-0.5617029790415955,0.1488546722782963
-0.476386363572342,0.1545844763194627
0.18480278057762473,0.6695123501202938
-1.406078186552246,0.004624110798886391
-0.4704971622062921,0.19964432514816124
-0.7412288756770732,0.04812164028571823
-0.9351364649901033,0.04145777258597588
-0.560526484727613,0.1790896011423118
-0.3450125228302645,0.3309581959156873
-1.1176122184927595,0.010991527815049617
-0.5754232088606831,0.13940243896170623
-0.9263669907803191,0.02000523581756263
-0.676289211165207,0.040476296816009
-1.4778061489612804,0.001706102976549412
-0.3475097436128603,0.35472731915040556
-0.8016905417554695,0.024526877418450586
-0.15563906914886738,0.6707026703030292
-0.7012905685609566,0.07028714466902249
-1.5463987374972883,3.47521336741978e-4
-1.0083664654992244,0.020201107410473724
-0.8450711120299363,0.05546750612727073
-0.7937643722923642,0.054984488027390595
-0.20086601241491622,0.5912449975720763
-0.3908504953796586,0.3441225620091358
-0.368244855778221,0.35083664731138026
-0.4334033846071947,0.2304455543706347
-0.24488101628454734,0.5419338538988765
-0.46492774552448357,0.1909967740514889
-0.1997754119634293,0.5962566216231988
-0.40434426812862834,0.2973692793984113
-0.49451204543768096,0.1751392243674588
-1.19093909540695,0.006280865585985483
-0.9379964434687104,0.020112365658204245
-0.9388498511045912,0.015086720864790118
-0.6238805701149727,0.12216476563611121
-1.1682681463411673,0.004009384946914192
-1.0897998061253968,0.014077806359726497
-0.58074768833684,0.11195945668943963
-1.1846482740660311,0.0041448542481415706
-0.5427731805652524,0.18475900266336626
-0.6445601646841193,0.10937803681025816
-0.811351033416517,0.05011615164853068
-0.46816741495526154,0.24083577926777877
-0.6048785890600812,0.10010995080814898
-1.3716815381669551,0.017364603083172458
-0.9685347678991333,0.006156514276770987
-0.6582784251724519,0.07803389789473922
-0.6105426658748574,0.13352044557046275
-0.6379744682683635,0.0756505571101224
-1.5870328558674018,0.002517487696756526
-1.0321993007101955,0.023091147920074717
-1.0070978170851228,0.009054007055242359
-0.5629416424302723,0.14892889598912415
-0.21315796097464929,0.5515016924845161
-1.2131842581097552,0.002279511030650082
-0.2159608462836716,0.5659987401967295
-1.3006500147074023,0.0011978352527546926
-0.5411432267102412,0.19481505203901447
-0.5874187464225016,0.11939590604976445
-0.578718336399523,0.1639641147273649
-0.09559746743222672,0.7879365692927508
-0.7960875778613752,0.029704573110339933
-1.083554119366265,0.014971067065437126
-1.4214301410509655,3.708106063662564e-4
-0.7358581928507933,0.10502303809371957
-0.31464276125607055,0.4075274377593282
0.13825071203738573,0.6984335564815871
-0.8903765500114381,0.03193872811220654
-0.562379995698207,0.1798678285023469
-0.6628790928490836,0.08919364907779484
-0.6410742798397958,0.07839033199381379
-0.022861686912623923,0.9499104222960997
-0.2886141416011691,0.471582416660109
-0.387592121490835,0.31622980000524326
-0.9404710783220938,0.04211609037428852
-0.3058369141839042,0.4879652579565709
-0.9868997322640358,0.022776510685091157
-0.20759999728603293,0.5670783215991109
-1.0803543075313928,0.00543459963088915
-0.8928776109846,0.007687031947286425
-0.7926367501507301,0.037262987407200694
-0.7405623995520494,0.06967595640095568
-0.41779065640367713,0.27204455638611014
-0.5355482876750397,0.14292751247437854
-0.7187971312113735,0.0493575251090138
-0.7055222401774139,0.0984269640170539
-0.6223468139316174,0.08567875975237338
-0.5387845084506783,0.21571882692946115
-1.2636283807262372,0.008648649306048917
-0.41433327858979874,0.2624091712615282
-0.35381975239061486,0.37202461271312687
-0.9806832126294701,0.016757693742778676
-0.8285332909704911,0.022726999814280106
-0.8117766815143552,0.03655537702016255
-0.36307543384398133,0.3314587601161243
-0.5658185909913769,0.11113308237074516
-0.7741033668773621,0.02581646408140407
-0.28405982039970284,0.4510304060911062
-1.0174187664655217,0.015704159328995757
-1.0403364640025115,0.020360009288809898
-1.2756473236825694,0.005034583157500715
-1.027523094398228,0.011752345880175681
-0.39725704485570285,0.2469910258583818
-1.4625578925062774,0.002641898081075047
-0.56260393972257,0.0938433929255493
-0.8901708713399463,0.010453621105797898
-1.3973653524740213,0.0070403036006177755
-0.8682194761571214,0.026317602712538676
-0.44655527624564023,0.31783085915988624
-0.38923724168992346,0.2696108995996693
-0.7187438206343176,0.06414335647576372
-0.21375298169287071,0.598596962239077
-0.5893354491652553,0.13186632383090338
-0.5386465941704157,0.1632467255980686
-0.5250852015754361,0.14068160342833386
-0.6715427369148352,0.07890245273443404
-0.6082086807589623,0.06926310294707812
-1.3785887730417685,3.509189850820317e-4
-0.2541746221327343,0.525509695162288
-0.11839131568404486,0.7464050456941308
-0.48652447483463707,0.2194091110209319
-0.6882165176520524,0.09108713668455695
0.08388022812554613,0.8164897060796528
-0.3580445020903352,0.3711638668034577
-0.5052782360355317,0.19167440663362811
-0.7430131125509767,0.057199566862750725
-0.43213304982573764,0.29136558778711635
-0.3958939808623079,0.29043811919307055
-0.6851231078041152,0.08601392911508629
-0.8431999223572707,0.03292486544111743
-1.0570357566687316,0.004494859966043513
-0.5669918044440008,0.12426149335186273
-0.4979543506425294,0.17894266435960937
-0.9612168675261052,0.025199495142626767
-1.0047160888723876,0.020125303551583585
-0.8027179367775032,0.0475513579595877
-0.651446611733021,0.08020518708634186
-0.4029954157056596,0.2602004281470414
-0.8396738235165325,0.05397253611900519
-1.014042235294336,0.018178560794541342
-0.4003117925259985,0.30331722304409847
-0.5542109925696498,0.11687388066894878
-0.9346363450476489,0.010921111885284367
-0.818633427592001,0.018393443763930373
-0.7612617936766574,0.03295049801478227
-0.6175444322586141,0.13644927855988137
-0.46784326997114056,0.23933449516279248
-1.3372972440892308,0.0029122310225108126
-0.6649404754350476,0.1608846836050372
-1.2546751658351634,0.00261132076832869
-0.2920702784944664,0.47159571399504374
-0.4729319290881041,0.20312438271273947
-0.684607394351119,0.08608517463920204
-1.3642823246174887,0.0019158028484548301
-1.0430113126101792,0.00784911603046672
-0.8123820525829349,0.027105952375027394
-0.3464812222720607,0.3867349420702203
-0.47168746364203856,0.22389032627608096
-0.6789808057248365,0.09127931918633396
-0.8292735859722268,0.02686493124864942
-0.2234357555385646,0.5673997848708678
-0.5234714982856568,0.1865281832429252
-1.1065323450617912,0.02188064182954423
-0.653140064324468,0.11496473154164939
-0.5785239125312281,0.12077859423395025
-0.31721098989541047,0.3860551766137732
-0.35506414721790375,0.3326168764775927
-1.05188709359051,0.006715450706221246
-0.3027789371521028,0.4536585332013523
-0.21980006361402446,0.553596955427396
-0.7497437110861641,0.059906088653257326
-0.9541040571986041,0.025856038491905334
-0.7590774378935047,0.09486091036256648
-0.39722435249350446,0.24335770220051142
-0.8730026650920355,0.036352448508169814
-0.5418385958073852,0.16499913710819233
-0.5897084844354141,0.16854076481334665
-1.246194676832057,0.004891730234404838
0.042373452369863486,0.9260431397542614
-1.2846717810143011,0.008509156306922517
-0.16824831436626958,0.7071195416042766
-0.6546694006619077,0.09611606041071251
-0.8002793162676954,0.030562504669467333
-0.607021160224817,0.14434891053969956
-0.5550560711747099,0.16651079630914728
0.17198012642701593,0.6633778106568953
-0.6900926864967267,0.08457770717897928
-0.5053712395165595,0.25689360873564376
-0.33139091434482426,0.4766235860885807
-0.5731800038023201,0.2386903435735944
-0.564017038048008,0.11508587363252266
-1.278871847950022,0.0026595583519901517
-1.0143760023912656,0.006474215356987791
-0.5484709305144728,0.23980686296827525
-0.8210168205497574,0.034384866203229655
-1.0687362036570436,0.035354524052703847
-0.9956855060346903,0.026261514528402877
-0.32143672050127126,0.4106413323148459
-0.21055730624825192,0.5565855965803795
-0.6322128537821526,0.14989147971151853
-0.6254296769205179,0.15573254638231535
-0.2877085344480204,0.4527248092086374
-0.5762785195502587,0.11221235031021698
-0.9086761056603213,0.023957935850674048
-0.9651076344452874,0.02907591674225419
-0.7675019452341448,0.02439569406279653
-1.255963499368153,0.007083939303282109
-1.0950737826870833,0.010073099756375043
-0.7822268480162501,0.020198187610735607
-0.950163663353818,0.012282641656851775
0.357875763958571,0.35996531083330824
-0.2624750981329222,0.44286166046215597
-1.3018806894175916,0.004322511669148906
-0.3888095121617122,0.28935631160802167
-1.0499578217164374,0.004362174649318678
-1.3320212128149198,0.0013566556539968474
-0.4025467638391889,0.2624515762229701
-1.220931917962571,0.006778364514456356
-0.28066350385406696,0.4855725852447517
-0.7871648324793991,0.03616220102969856
-0.7440186694028019,0.050458504885641464
-0.7430659236974766,0.06182640584763267
-0.7317249818740925,0.052991999520845
-0.5995428624472093,0.10923358196518972
-0.48784486375378866,0.22017571905310482
-0.12419122337177457,0.7447898056528027
-0.47757372721254854,0.15939189801356307
-0.6588578180433959,0.0930871180977831
-0.6711291821223361,0.088615191620615
-0.9331624328090389,0.025254296121861496
-0.8163341161301546,0.020267949289948607
-0.42316170084557386,0.27284626093313114
-1.1683730366567195,0.004868565529192161
-1.2787967639807853,0.0019381318166605595
-0.7690170438954353,0.04683088549729482
-0.5452968374446429,0.155232926241855
-0.9130142717598987,0.03944433689226943
-1.032492318343697,0.031022794986543603
-0.7372644741757519,0.04155108612098148
-0.7405300873176303,0.06601177650870028
-0.7574181899334654,0.06380171137356008
-0.7670230940923166,0.04363789013108776
-0.8678874937473323,0.03507136164653289
-0.642662925887661,0.09750920619315898
-1.086684766001256,0.0026474342138064454
-0.7214998389159233,0.04505851388148654
-0.7244830271812552,0.05408745049807763
-0.34694123434961366,0.3844663533788225
-1.3661174158646818,3.6576781947979877e-4
-1.0813867761813765,0.01437956584242394
-0.15747664253276794,0.6892083169258748
-0.798007173545077,0.038856972020026075
-0.9526011116017117,0.01782880029742891
-0.7411692834713159,0.06467456979969644
-0.18926903364824846,0.6509348795738135
-0.3449966023343465,0.4058910942831228
-0.9769360247995693,0.024892759815089833
-1.0332209647164303,0.016697205898330257
-0.6018047748448484,0.09038257902340795
-1.090791684929078,0.005070989490273114
-0.7302497885862099,0.05104620036087629
-1.0370979559719256,0.008325821657529776
-0.586457138234179,0.132381995699067
-0.48777194768052995,0.16523098740224276
-0.5332193414853061,0.19918709769005638
-0.30196894218204,0.5563988788095332
-0.5691790350376609,0.1336343781115383
-0.725744371937945,0.07081723850249932
-1.247804094761544,0.0052951257331489395
-0.4742159459911793,0.31579349683027386
-0.5680561637730549,0.10653331153205065
-0.9943256038659923,0.0210700394777343
-0.6694283238795332,0.0512632531164475
-1.0431478940382708,0.00893551101119209
-1.1523881215098184,0.019131423602293925
-0.6836777561175283,0.06646457136713038
-0.4105964616915052,0.29313612502553943
-0.5287710317987846,0.1149668418039338
-0.5023611290885877,0.1768303087147348
-0.6010487166410194,0.13350675864217473
0.02956533811808018,0.9419234219111132
-0.7435233883465523,0.038238610680103625
-0.7312816987993561,0.08794072200035599
-1.2551306094513082,0.007718945547278462
-0.5253410917168111,0.1797364311541381
-1.177522460820836,0.004705758260761044
-0.3307366655371472,0.39162004136880113
-0.4546860742582824,0.2488678425135496
-0.6304227715017706,0.10608253987649875
-0.5690536753877808,0.13304105142487016
-0.26606647451908144,0.49319813820974195
-0.9032168268345797,0.053917905798906055
-0.3462799673455703,0.370906465583196
-0.4628277743955046,0.22924548951427093
-0.49833552569621953,0.17668310384209202
-0.40612027213717455,0.2860350500833788
-0.7409527378863343,0.0280276209369856
-1.7015325501681549,1.1319945916610971e-4
-1.0027943317716792,0.01324413575493351
-1.1557719248614293,0.012458008709155458
-0.3040884704632632,0.4442185880344467
-0.6330670994129841,0.09534086478458431
-0.9526213375273721,0.03125191494661567
-1.2900407472788005,0.004061286767814648
-0.40483176004984106,0.3816264056433977
-0.21414015394850397,0.5431486425369796
-0.5994100192206905,0.11679398884811325
-0.6162102123071471,0.1481676782014455
-0.7611099437298122,0.06530863215992233
-1.0480182658170636,0.009907936778104118
-0.9071010322449761,0.024028003080154618
-0.5245816113492077,0.1783407452335697
-0.5687432442151035,0.13049780053193752
-0.4324798479294047,0.24268059833896632
-0.34841879632437556,0.36471584405429086
-0.6043325150864686,0.13691749073524312
-0.8261427211990156,0.06344046950524376
-1.0079828357704925,0.005993265671819067
-0.7606600019628862,0.03693911776295964
-0.5449846973959075,0.12847420131602807
-0.21916531424793267,0.5396112674421066
-0.5356731560734256,0.1245466435413146
-0.47221067528871474,0.26977337113505595
-0.48704618306051917,0.20491889567986687
-0.5456306319798777,0.1394702566207496
-0.7165422625737192,0.128464331009356
-0.31983451958216086,0.4046698732780627
-0.7392573847404403,0.0831496453291461
-0.5081475530345047,0.22368030295784008
-0.543727737383495,0.1310216979790184
-0.6204681620002988,0.118195365919646
-0.1273191270729793,0.7639621978567189
-0.3007331415800548,0.37242938425647065
-0.9837760949844572,0.012047696272307128
-0.3586464962813158,0.3233329527611716
-0.8313740019765641,0.038168746303139
-0.35348063653407374,0.35345543438459137
-0.4793504716465761,0.26969361142536186
-0.1825232054153002,0.5954415968605347
-1.0189372899407498,0.008975028798352441
0.06989178526517811,0.8754149881084257
-0.8940132220350311,0.017764411287606866
-0.865540601287785,0.037060339572144524
-0.45559146444143933,0.23827794343694447
-0.2500967854389295,0.49713532542380146
-0.6792306723804122,0.11761750829063318
-0.32360309190326325,0.4094418784006367
-0.6804369237008905,0.060410366212958665
-0.8144065472493942,0.0487317784424692
-0.3454455883915612,0.3354619272573455
-0.6879506150322081,0.09877053075943407
-0.49670702741471406,0.22562141172366523
-0.7268614119237043,0.07496398832956823
-0.7851481644793898,0.047872705791096815
-0.7814405089670928,0.06866499003832612
-0.6320103450217166,0.06351580432265735
-0.5710914526089464,0.1453754903139724
-0.8033306530646066,0.0348193844984815
-1.0939883821173362,0.011368849313942874
-0.7175774905671127,0.050657992648899516
-0.6573233367940174,0.08290775168612441
-0.23218517262803953,0.5831540942931184
-0.2720001283901529,0.464121339628678
-0.9197563003936893,0.014013125074914836
-0.5987410930857712,0.18169226188382004
-0.560029556996492,0.11734436691734886
-0.4940649864361489,0.19498164161642653
-0.7976488207471847,0.022711267817287346
-0.055764256662429,0.8841972120633436
-0.1953846266155648,0.6112665949497367
-0.35658437321820174,0.37121845465260833
-0.1135985292757184,0.7671194707471
-0.587877578260276,0.09727926086292304
-0.7657637901102157,0.07242259964733454
-0.060160183379019676,0.870991969440098
-0.3061482448511052,0.4877736508845672
-1.3671625195509725,0.001018394844988077
-0.5839464541550847,0.1375456419860272
-1.1139050021594266,0.0038346612230581393
-0.7576560591858479,0.08301376518640399
-0.41078678101995947,0.25232703686785213
-0.6859149109702309,0.07686455071969198
-0.0013529523526972598,0.9971062096062174
-1.3468307538910254,8.289938800000453e-4
-0.8837970201797388,0.044170160625807794
-0.6937979012654916,0.0701454171834634
-0.9464757512666979,0.015691318727625483
-0.15856798158029065,0.6950963188782844
-0.2388381246805375,0.5061609445064128
-0.9726462015819591,0.02349324455851601
-0.44046181275614915,0.23520860279948902
-0.600842778767614,0.08887479954306945
-0.3050570494375654,0.47343368473990544
-1.0194664360840529,0.02178653443520435
-0.7254417647448586,0.05549642614473079
-0.7576673591558329,0.07758836001935755
-0.9537472358475642,0.02203176479713489
-0.8684562627907353,0.030179352069666328
-0.5322851260664168,0.18069582407968424
-0.4305353058124458,0.3162237702545663
-0.26458021300556483,0.5126823812942469
-0.621696041735243,0.09311756998104886
-1.0938957601213333,0.004270018132355606
-0.3705006712390592,0.38904767433693344
-0.6695713978787462,0.24669394370725203
-0.9463527933320623,0.032221992700704416
-0.24322775791884013,0.5395377356753481
-1.5924220911669928,3.9610550195930924e-4
-0.56856576223621,0.14749790750496714
-1.0366673609496317,0.01156106846529809
-0.9878328017573265,0.010320252662405417
-0.46965435315025345,0.20041147875156404
-0.4285656976099826,0.2923786512558779
-0.517817970574904,0.1605987072508059
-1.3411804965136154,0.038597538979910744
-0.4858318843366032,0.16010283521575888
-0.9288389020574628,0.050171144294380556
-0.493300348278701,0.19710631786176494
-0.8672783893544742,0.03949026425425957
-0.6040345123006637,0.1438567840698683
-1.1629076066150998,0.008282408751260247
-0.8337061387796324,0.04055062683687238
-1.1462686988471584,0.002419637454778404
-0.770749677673939,0.051913938441521534
-0.666590883299347,0.06651362139319696
-1.164428651513702,0.008405214092698652
-0.9333953555423108,0.0354083984697898
-0.8426156298759194,0.0488669660147754
-0.13135431754649554,0.7278452956078156
-0.8991042068881688,0.029865540648441997
-1.0364353334262388,0.049221962714261554
-0.609659805432803,0.09522017078290218
-0.36646866710816545,0.2957284112519379
-0.3638901057889236,0.3127230379519107
-0.4338430555618924,0.25323911310040337
-1.29110482795775,0.0020745993326482014
-0.17747500439366404,0.6911802327613863
-0.6418204775428751,0.1317803923604071
-0.7154964379033162,0.1361266827294134
-0.5021415234468422,0.17151070484422998
-0.8497550874326316,0.018463838433181546
-0.5518128938472232,0.1151598199183192
-1.0632423018428312,0.03243049978548387
-0.4383872229741199,0.35218127575075525
-0.3967790097762932,0.3135565324247177
-0.8243504324497878,0.02671172530416365
-0.5853849885814773,0.15424133065046933
-0.2079114301761637,0.5583253557273438
-0.23066544833411134,0.5446736888644168
-0.8001877864588532,0.053040319813053856
-0.8446893845606506,0.07247372560998594
-0.7785908866404323,0.052230476509365416
-0.4323367999396083,0.2512414357538413
-0.6740573061150221,0.10053508517757218
-0.984533739854307,0.016445750534529752
-0.7674299319922734,0.06315980764710452
-0.6340382178579106,0.12073030806312851
-0.8117320401434334,0.02070030925601787
-0.28700060757140156,0.489137273002133
-1.0060296826005168,0.016364460691946036
-0.5533963439328797,0.12982738769436095
-0.7845578280394678,0.0680402872158044
-0.5950300016106738,0.08118843741310576
-0.5206225222805743,0.14430092376209527
-1.2829374891337155,0.007362751153500072
-0.8438583513255566,0.02072074974895054
-0.7044416434025765,0.08081321684038202
-0.398133984307901,0.31287716992908066
-0.7068228605528454,0.06698060009703326
0.12846654859789944,0.7265006182828326
-1.131534504967478,0.002795708817232726
-0.8771922140456049,0.02324325030000614
-2.0050955024934503,1.6289451998604054e-4
-0.5371620269209778,0.2030450806724433
-0.87968398534947,0.00867035028246448
-0.8882652170461026,0.025715811774911473
-0.6707116587883237,0.14756866501381868
